Time,Voltage,PWM1,PWM2,PWM3,PWM4,X,Y,W
1622815833.1790123,12.29,90,60,90,60,1.1538794040679932,0.5668128728866577,2.2918121446490627
1622815833.3812351,12.29,90,60,90,60,1.0995497703552246,0.5122528076171875,2.292497948252298
1622815833.583336,12.29,90,60,90,60,1.0424199104309082,0.45608586072921753,2.29146469393739
1622815833.7846475,12.29,90,60,90,60,0.9898629188537598,0.4041323959827423,2.2920970198717865
1622815833.9866831,12.29,90,60,90,60,0.9325225353240967,0.3450271487236023,2.292756421013209
1622815834.188645,12.29,90,60,90,60,0.8766193389892578,0.2873125672340393,2.2927778445137226
1622815834.3910348,12.29,90,60,90,60,0.8200125694274902,0.2294524759054184,2.2927667778382843
1622815834.5933058,12.29,90,60,90,60,0.7848882675170898,0.19398178160190582,2.2907152611009165
1622815834.7966342,12.29,90,60,90,60,0.7038497924804688,0.1135663390159607,2.289375998677266
1622815834.998688,12.29,90,60,90,60,0.6665666103363037,0.07618021965026855,2.288577917607684
1622815835.2007,12.29,90,60,90,60,0.5877745151519775,0.002042677253484726,2.287078007298772
1622815835.4027467,12.29,90,60,90,60,0.5211973190307617,0.06719160079956055,2.2857919050320294
1622815835.6050649,12.29,90,60,90,60,0.46903467178344727,0.11874508857727051,2.2846885037613047
1622815835.8071005,12.29,90,60,90,60,0.39780330657958984,0.18812115490436554,2.281920652475889
1622815836.0097158,12.29,90,60,90,60,0.3370027542114258,0.24573440849781036,2.2788407843028122
1622815836.211684,12.29,90,60,90,60,0.2766289710998535,0.3027304410934448,2.277261747969872
1622815836.4135737,12.29,90,60,90,60,0.21501541137695312,0.3601084351539612,2.2747679874953426
1622815836.6159873,12.29,90,60,90,60,0.1492919921875,0.41942453384399414,2.2716495885868597
1622815836.8178372,12.29,60,90,60,90,0.08480501174926758,0.4754149913787842,2.265257595722724
1622815837.019588,12.29,60,90,60,90,0.022311687469482422,0.5248973965644836,2.2655870517155274
1622815837.2217245,12.29,60,90,60,90,0.036746978759765625,0.5625883936882019,2.2675698961722732
1622815837.4238608,12.29,90,90,90,90,0.10409212112426758,0.5961963534355164,2.2637679050046127
1622815837.6259458,12.29,60,90,60,90,0.1640338897705078,0.6235823631286621,2.259697950546616
1622815837.8280206,12.29,60,90,60,90,0.21913576126098633,0.6472954750061035,2.2628714331742197
1622815838.0301027,12.29,60,90,60,90,0.278566837310791,0.6659491062164307,2.2675352621852953
1622815838.2321467,12.29,60,90,60,90,0.3359670639038086,0.6745713353157043,2.2710509653525963
1622815838.4335885,12.29,60,90,60,90,0.3995075225830078,0.6761074662208557,2.275399415652817
1622815838.6355708,12.29,60,90,60,90,0.46164608001708984,0.6713563203811646,2.279692670165009
1622815838.837713,12.29,60,90,60,90,0.5207881927490234,0.6632366180419922,2.2834766557772515
1622815839.0397243,12.29,60,90,60,90,0.5813288688659668,0.6494604349136353,2.288958396372527
1622815839.2415888,12.29,60,90,60,90,0.6439828872680664,0.6290878057479858,2.2916178947539576
1622815839.4452589,12.29,60,90,60,90,0.701347827911377,0.6048357486724854,2.2919346537976084
1622815839.6478999,12.29,60,90,60,90,0.7585725784301758,0.5795378684997559,2.284471765254344
1622815839.8497767,12.29,60,90,60,90,0.8128552436828613,0.5526907444000244,2.2749943460513347
1622815840.0534565,12.29,60,90,60,90,0.8686671257019043,0.5182151198387146,2.2663454561989784
1622815840.2555695,12.29,60,90,60,90,0.9207868576049805,0.483906626701355,2.243896153003022
1622815840.4574013,12.29,60,90,60,90,0.9740386009216309,0.44502440094947815,2.2256029018668007
1622815840.6596243,12.29,60,90,60,90,1.0133872032165527,0.41460150480270386,2.2148776379366315
1622815840.861325,12.29,60,90,60,90,1.0768280029296875,0.3586457371711731,2.1955740953818337
1622815841.0645862,12.29,60,90,60,90,1.119307041168213,0.3168613314628601,2.1831463570543055
1622815841.266367,12.29,60,90,60,90,1.1759567260742188,0.2570178210735321,2.168923712238141
1622815841.4687684,12.29,60,90,60,90,1.2164840698242188,0.21226026117801666,2.160364985743098
1622815841.6708663,12.29,60,90,60,90,1.2476987838745117,0.17534147202968597,2.156703403216358
1622815841.8729308,12.29,90,90,90,90,1.3170561790466309,0.09177793562412262,2.1334391054357424
1622815842.0741184,12.29,90,120,90,120,1.361217975616455,0.03411766141653061,2.117624701573019
1622815842.2760336,12.29,90,120,90,120,1.3969478607177734,0.020029684528708458,2.100700497785495
1622815842.4784083,12.29,90,120,90,120,1.4231691360473633,0.07350541651248932,2.0859586694435577
1622815842.6805282,12.29,90,120,90,120,1.4388427734375,0.1279575228691101,2.0723439068839897
1622815842.8828552,12.29,90,120,90,120,1.4459118843078613,0.18152354657649994,2.057329444439241
