Time,Voltage,PWM1,PWM2,PWM3,PWM4,X,Y,W
1622815108.0777223,12.29,90,120,90,60,0.10953426361083984,0.2630348205566406,0.1676948911867555
1622815108.2886083,12.29,90,120,90,60,0.11003398895263672,0.26551392674446106,0.4516940147421909
1622815108.4997716,12.29,90,120,90,60,0.10947513580322266,0.26782187819480896,0.72745291142518
1622815108.7114747,12.29,90,120,90,60,0.10620927810668945,0.273920476436615,1.0121508147313154
1622815108.9241567,12.29,90,120,90,60,0.10108089447021484,0.28018924593925476,1.2773110921518025
1622815109.1362112,12.29,90,120,90,60,0.09418344497680664,0.28790414333343506,1.5575277808060244
1622815109.3484666,12.29,90,120,90,60,0.08550214767456055,0.2940538227558136,1.8217539656156951
1622815109.5601854,12.29,90,120,90,60,0.07574176788330078,0.2991076707839966,2.0925878402631426
1622815109.7723591,12.29,90,120,90,60,0.06592702865600586,0.3014901876449585,2.3467423291172285
1622815109.9834943,12.29,90,120,90,60,0.06022310256958008,0.30321961641311646,2.512857688778623
1622815110.196473,12.29,90,120,90,60,0.051886558532714844,0.30405697226524353,2.8218311448601954
1622815110.4074452,12.29,90,120,90,60,0.045302391052246094,0.30161866545677185,3.120301372795768
1622815110.6189163,12.29,90,120,90,60,0.04181861877441406,0.2970772683620453,2.9901161887407857
1622815110.8292925,12.29,90,120,90,60,0.03927946090698242,0.2882308065891266,2.6559696650507556
1622815111.0404444,12.29,90,120,90,60,0.04069185256958008,0.28429487347602844,2.3878952110918483
1622815111.2519505,12.29,90,120,90,60,0.046045780181884766,0.2801552414894104,2.123358167998269
1622815111.4633484,12.29,90,120,90,60,0.05314016342163086,0.27724143862724304,1.8662604976375217
1622815111.6752958,12.29,90,120,90,60,0.060889244079589844,0.2758636176586151,1.5950117838400701
1622815111.8871527,12.29,90,120,90,60,0.06902360916137695,0.27519887685775757,1.3344933632092826
