Time,Voltage,PWM1,PWM2,PWM3,PWM4,X,Y,W
1622816124.4909391,12.29,60,90,60,90,0.5953488349914551,0.6909497976303101,1.613863143896369
1622816124.6935093,12.29,60,90,60,90,0.5939407348632812,0.7510562539100647,1.6243930450291124
1622816124.8960965,12.29,90,90,90,90,0.5942621231079102,0.8760283589363098,1.6524246615349691
1622816125.0987167,12.29,90,90,90,90,0.5949034690856934,0.9558336138725281,1.6702564763102836
1622816125.3005116,12.29,90,90,90,90,0.5976443290710449,1.030683159828186,1.6825563976267746
1622816125.5037131,12.29,90,90,90,90,0.6004786491394043,1.1029592752456665,1.7024447500909954
1622816125.7060337,12.29,120,90,120,90,0.6030788421630859,1.159088134765625,1.7161531625184223
1622816125.90865,12.29,120,90,120,90,0.6057424545288086,1.2405260801315308,1.74236323694096
1622816126.1109793,12.29,120,90,120,90,0.606499195098877,1.2812234163284302,1.7570109040463289
1622816126.313043,12.29,120,90,120,90,0.6087098121643066,1.3459004163742065,1.781107859496199
1622816126.5155075,12.29,120,90,120,90,0.609339714050293,1.372747540473938,1.7951687426961673
1622816126.7183812,12.29,120,90,120,90,0.6087756156921387,1.420567512512207,1.8279549956975691
1622816126.921962,12.29,120,90,120,90,0.6076736450195312,1.448811650276184,1.8494844075896968
1622816127.1261644,12.29,120,90,120,90,0.6046175956726074,1.4709455966949463,1.8720457841884979
1622816127.3280878,12.29,120,90,120,90,0.5998420715332031,1.486241340637207,1.8965516717559
1622816127.5302823,12.29,120,90,120,90,0.5940799713134766,1.4966931343078613,1.922934278887764
1622816127.7338374,12.29,120,90,120,90,0.5876326560974121,1.5025492906570435,1.9487639633284106
1622816127.9375226,12.29,120,90,120,90,0.579979419708252,1.504525899887085,1.9782338927733176
1622816128.14123,12.29,120,90,120,90,0.5714621543884277,1.5004587173461914,2.0094014110946197
1622816128.3439775,12.29,120,90,120,90,0.563575267791748,1.4933794736862183,2.034906389501314
1622816128.546159,12.29,120,90,120,90,0.5526852607727051,1.4828736782073975,2.068191207175807
1622816128.748204,12.29,120,90,120,90,0.5403985977172852,1.4696141481399536,2.094747274028558
1622816128.9512634,12.29,120,90,120,90,0.5247082710266113,1.450835108757019,2.1177311629305584
1622816129.1543531,12.29,120,90,120,90,0.506223201751709,1.4284486770629883,2.1419054719347974
1622816129.3568463,12.29,120,90,120,90,0.48622655868530273,1.404716968536377,2.165059976121285
1622816129.5585887,12.29,120,90,120,90,0.46358537673950195,1.3786237239837646,2.190447176158112
1622816129.7609673,12.29,120,90,120,90,0.44156551361083984,1.3499717712402344,2.2123361928526655
1622816129.9634986,12.29,120,90,120,90,0.4227151870727539,1.3254972696304321,2.229199331925247
