Time,Voltage,PWM1,PWM2,PWM3,PWM4,X,Y,W
1622816235.3651037,12.29,60,90,60,90,0.39634275436401367,1.1975911855697632,2.782684507083754
1622816235.5670147,12.29,60,90,60,90,0.4504828453063965,1.2169458866119385,2.6974601911476563
1622816235.7692983,12.29,60,90,60,90,0.5109381675720215,1.2308378219604492,2.608986867944065
1622816235.971621,12.29,60,90,60,90,0.5697498321533203,1.2378720045089722,2.5267554849681395
1622816236.174845,12.29,60,90,60,90,0.6277809143066406,1.2405441999435425,2.447818543496224
1622816236.3774388,12.29,60,90,60,90,0.6881289482116699,1.2373383045196533,2.367632800068041
1622816236.578847,12.29,60,90,60,90,0.7455215454101562,1.2295771837234497,2.296413692460999
1622816236.7808707,12.29,60,90,60,90,0.8019914627075195,1.2173562049865723,2.226317845234995
1622816236.9829254,12.29,90,120,90,60,0.8563079833984375,1.2007449865341187,2.163641176652209
1622816237.1850193,12.29,90,120,90,60,0.9119672775268555,1.1864161491394043,2.1040694096368933
1622816237.387095,12.29,90,90,90,90,0.9645938873291016,1.171669363975525,2.0663433232891903
1622816237.589295,12.29,90,90,90,90,1.0150647163391113,1.1597120761871338,2.0230062374781093
1622816237.7906733,12.29,60,90,60,90,1.0613040924072266,1.1461094617843628,1.979516718489763
1622816237.9923809,12.29,60,90,60,90,1.105708122253418,1.1264066696166992,1.9322673351160193
1622816238.1935022,12.29,60,90,60,90,1.1497454643249512,1.1000230312347412,1.8844254392743829
1622816238.395936,12.29,60,90,60,90,1.1906604766845703,1.0701396465301514,1.8394221662196057
1622816238.5983403,12.29,60,90,60,90,1.229111671447754,1.0373711585998535,1.7940836292542017
1622816238.8021874,12.29,60,90,60,90,1.2636656761169434,1.0000437498092651,1.756603384495047
1622816239.0038438,12.29,60,90,60,90,1.296506404876709,0.9589877128601074,1.7250987219663665
1622816239.2058687,12.29,60,90,60,90,1.3279991149902344,0.9146464467048645,1.69227283546494
1622816239.4080052,12.29,60,90,60,90,1.3552279472351074,0.8661233186721802,1.6584436285819053
1622816239.6103795,12.29,60,90,60,90,1.3779711723327637,0.8122161626815796,1.6247370402208288
1622816239.811875,12.29,60,90,60,90,1.3961777687072754,0.7546555995941162,1.5897122024187549
1622816240.014009,12.29,60,90,60,90,1.4111504554748535,0.6969728469848633,1.5499086120876728
1622816240.2162821,12.29,60,90,60,90,1.4214763641357422,0.6360964179039001,1.5205605195474745
1622816240.4197469,12.29,60,90,60,90,1.4256062507629395,0.5953227281570435,1.4968565220662873
1622816240.6219413,12.29,60,90,60,90,1.4266490936279297,0.5151859521865845,1.4503499845082766
1622816240.8237615,12.29,60,90,60,90,1.426239013671875,0.47242486476898193,1.4276535127206018
1622816241.0257134,12.29,60,90,60,90,1.4237942695617676,0.38520342111587524,1.3783846860897393
1622816241.228036,12.29,60,90,60,90,1.4161405563354492,0.3102174401283264,1.3378950907057616
1622816241.4303417,12.29,60,90,60,90,1.4054827690124512,0.24336285889148712,1.3005870359160563
1622816241.6317334,12.29,60,90,60,90,1.39251708984375,0.1739673912525177,1.264724219122271
1622816241.8338606,12.29,60,90,60,90,1.3775339126586914,0.10441863536834717,1.227626568937528
1622816242.0359585,12.29,60,90,60,90,1.360506534576416,0.03765377402305603,1.1918377585196982
1622816242.2382085,12.29,60,90,60,90,1.3364734649658203,0.037519343197345734,1.152778577191159
1622816242.439733,12.29,60,90,60,90,1.3167223930358887,0.08868128806352615,1.125172972548368
1622816242.6417081,12.29,60,90,60,90,1.2840948104858398,0.17502501606941223,1.077086085854575
1622816242.8439696,12.29,60,90,60,90,1.2532620429992676,0.24529820680618286,1.0398532198575325
1622816243.04645,12.29,60,90,60,90,1.218038558959961,0.31420817971229553,1.0028542362769488
1622816243.2488098,12.29,60,90,60,90,1.1796741485595703,0.3834760785102844,0.9658120376257612
1622816243.4507816,12.29,60,90,60,90,1.1436643600463867,0.44856566190719604,0.9339690748314293
1622816243.65302,12.29,60,90,60,90,1.0982685089111328,0.5197903513908386,0.8940014230913821
1622816243.8554325,12.29,60,90,60,90,1.059600830078125,0.5778213739395142,0.8644495760397763
1622816244.057655,12.29,60,90,60,90,0.9997549057006836,0.6648524403572083,0.8189786052682309
1622816244.25989,12.29,60,90,60,90,0.9626221656799316,0.7156862020492554,0.7935005242438946
1622816244.46178,12.29,60,90,60,90,0.8987436294555664,0.7980021834373474,0.7496942716734053
1622816244.6647856,12.29,60,90,60,90,0.8594794273376465,0.8469565510749817,0.7269956760824516
1622816244.8671072,12.29,60,90,60,90,0.7859869003295898,0.932623028755188,0.6824540831168439
1622816245.0687776,12.29,60,90,60,90,0.728029727935791,0.9950336217880249,0.650700150138571
1622816245.270785,12.29,60,90,60,90,0.675300121307373,1.0494650602340698,0.6221294365613849
1622816245.4730568,12.29,60,90,60,90,0.6089682579040527,1.1172175407409668,0.5890352845973625
